Prob094_gatesv,13,20,0.65,R,.,R,.,.,R,.,.,.,.,.,R,.,R,.,.,S,.,R,.
Prob095_review2015_fsmshift,2,20,0.1,R,R,R,n,R,R,R,R,R,R,R,.,R,R,R,R,R,R,R,.
Prob096_review2015_fsmseq,18,20,0.9,.,.,R,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.
Prob097_mux9to1v,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob098_circuit7,6,20,0.3,R,R,.,.,.,R,R,R,.,R,R,R,R,.,R,R,R,.,R,R
Prob099_m2014_q6c,2,20,0.1,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,.,.,R,R
Prob100_fsm3comb,16,20,0.8,.,.,R,.,.,.,.,.,.,.,.,.,.,w,R,.,.,R,.,.
Prob101_circuit4,1,20,0.05,R,R,R,.,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob102_circuit3,1,20,0.05,R,R,R,R,R,R,S,R,.,R,R,R,R,R,R,R,R,R,R,R
Prob103_circuit2,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob104_mt2015_muxdff,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob105_rotate100,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,S,.,.
Prob106_always_nolatches,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob107_fsm1s,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob108_rule90,3,20,0.15,R,.,C,.,.,C,R,R,R,R,R,R,R,R,C,R,R,R,R,R
Prob109_fsm1,19,20,0.95,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob110_fsm2,17,20,0.85,R,.,.,.,R,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.
Prob111_fsm2s,18,20,0.9,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.
Prob112_always_case2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob113_2012_q1g,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob114_bugs_case,13,20,0.65,.,.,R,.,.,R,.,.,R,.,.,.,.,.,.,R,R,R,.,R
Prob115_shift18,14,20,0.7,R,.,.,.,S,.,.,R,.,.,.,.,R,.,.,.,R,.,.,R
Prob116_m2014_q3,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob117_circuit9,14,20,0.7,.,.,R,.,.,.,R,.,.,.,R,.,R,.,.,.,R,R,.,.
Prob118_history_shift,19,20,0.95,.,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.
Prob119_fsm3,19,20,0.95,w,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob120_fsm3s,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob121_2014_q3bfsm,14,20,0.7,.,.,.,R,.,.,.,R,.,.,.,.,.,R,R,.,R,R,.,.
Prob122_kmap4,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob123_bugs_addsubz,16,20,0.8,.,R,R,R,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.
Prob124_rule110,0,20,0.0,C,R,R,S,R,R,C,R,S,R,R,w,R,R,R,R,R,R,S,R
Prob125_kmap3,1,20,0.05,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,.,R
Prob126_circuit6,5,20,0.25,S,R,S,R,.,.,.,R,R,R,R,.,R,R,R,R,.,S,R,R
Prob127_lemmings1,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob128_fsm_ps2,16,20,0.8,S,.,.,.,R,.,.,.,.,.,.,.,S,.,.,.,.,.,.,S
Prob129_ece241_2013_q8,16,20,0.8,.,R,R,R,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.
Prob130_circuit5,18,20,0.9,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.,R,.,.,.
Prob131_mt2015_q4,0,20,0.0,S,m,m,m,R,m,S,S,R,S,m,w,R,R,R,S,R,m,m,R
Prob132_always_if2,16,20,0.8,.,.,R,R,.,.,.,.,.,.,.,.,.,.,R,R,.,.,.,.
Prob133_2014_q3fsm,0,20,0.0,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,S
Prob134_2014_q3c,0,20,0.0,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob135_m2014_q6b,3,20,0.15,.,R,R,R,R,R,R,R,.,R,R,R,R,R,R,R,R,.,R,R
Prob136_m2014_q6,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob137_fsm_serial,2,20,0.1,R,R,R,R,R,R,R,.,R,R,R,R,.,R,R,R,R,R,R,R
Prob138_2012_q2fsm,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob139_2013_q2bfsm,0,20,0.0,R,R,R,R,R,p,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob140_fsm_hdlc,2,20,0.1,S,p,R,.,R,S,S,R,S,S,S,R,p,R,p,S,.,R,S,p
Prob141_count_clock,0,20,0.0,T,T,T,T,S,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
Prob142_lemmings2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob143_fsm_onehot,1,20,0.05,S,S,R,R,.,R,R,R,R,C,R,R,R,R,C,R,R,R,R,R
Prob144_conwaylife,1,20,0.05,R,R,R,R,C,R,R,S,C,R,S,R,C,.,R,S,R,R,S,R
Prob145_circuit8,0,20,0.0,R,R,R,R,R,R,R,R,S,R,R,R,S,S,R,R,R,R,R,R
Prob146_fsm_serialdata,0,20,0.0,R,S,S,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,C,R
Prob147_circuit10,0,20,0.0,C,R,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Prob148_2013_q2afsm,10,20,0.5,.,.,R,R,R,.,S,.,.,R,.,R,R,.,S,R,R,.,.,.
Prob149_ece241_2013_q4,0,20,0.0,R,R,R,R,S,R,R,R,R,R,R,R,p,R,R,R,R,R,R,R
Prob150_review2015_fsmonehot,0,20,0.0,R,R,R,C,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R
Prob151_review2015_fsm,0,20,0.0,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob152_lemmings3,11,20,0.55,S,R,.,R,.,.,R,.,.,R,.,.,.,.,.,R,R,R,R,.
Prob153_gshare,0,20,0.0,R,R,R,R,R,R,R,R,R,R,w,w,R,R,R,R,R,R,R,R
Prob154_fsm_ps2data,1,20,0.05,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,.,R
Prob155_lemmings4,0,20,0.0,R,R,R,C,R,R,R,p,R,R,R,R,R,R,R,R,R,R,R,R
Prob156_review2015_fancytimer,0,20,0.0,T,T,T,T,T,T,T,T,p,T,T,T,T,T,S,w,T,T,T,T
