Prob001_zero,14,20,0.7,.,.,.,.,S,R,.,R,.,.,.,S,R,.,.,R,.,.,.,.
Prob002_m2014_q4i,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob003_step_one,19,20,0.95,.,.,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.
Prob004_vector2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob005_notgate,10,20,0.5,.,.,R,S,S,R,S,S,.,.,S,S,S,.,.,.,.,.,S,.
Prob006_vectorr,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob007_wire,12,20,0.6,.,.,.,.,.,.,R,S,R,.,S,.,.,R,R,R,R,.,.,.
Prob008_m2014_q4h,5,20,0.25,.,C,S,.,.,S,.,.,S,S,S,S,S,S,S,S,S,S,S,S
Prob009_popcount3,18,20,0.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,R,S,.,.,.
Prob010_mt2015_q4a,16,20,0.8,.,.,.,.,R,.,.,.,.,.,.,.,R,.,.,R,.,.,R,.
Prob011_norgate,9,20,0.45,S,S,.,S,.,.,S,S,.,.,S,.,S,.,.,S,.,S,S,S
Prob012_xnorgate,7,20,0.35,.,S,S,S,S,.,S,S,.,S,.,.,.,S,S,.,S,S,R,S
Prob013_m2014_q4e,8,20,0.4,R,R,.,.,.,R,R,R,.,R,.,.,R,R,.,R,.,R,R,R
Prob014_andgate,5,20,0.25,.,S,R,.,.,S,R,S,S,S,R,S,.,S,S,R,S,.,S,S
Prob015_vector1,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob016_m2014_q4j,15,20,0.75,.,.,.,S,.,.,R,m,R,.,.,.,S,.,.,.,.,.,.,.
Prob017_mux2to1v,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob018_mux256to1,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob019_m2014_q4f,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob020_mt2015_eq2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob021_mux256to1v,10,20,0.5,.,S,.,.,S,.,S,.,.,R,S,.,R,R,S,.,R,.,R,.
Prob022_mux2to1,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob023_vector100r,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob024_hadd,19,20,0.95,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob025_reduction,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob026_alwaysblock1,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob027_fadd,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,S,.,.,.,.
Prob028_m2014_q4a,17,20,0.85,.,.,.,.,.,.,R,.,R,.,.,.,.,.,R,.,.,.,.,.
Prob029_m2014_q4g,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob030_popcount255,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob031_dff,17,20,0.85,.,.,R,.,S,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.
Prob032_vector0,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob033_ece241_2014_q1c,2,20,0.1,R,R,R,.,R,R,R,R,S,R,R,R,R,S,R,R,R,.,R,R
Prob034_dff8,19,20,0.95,.,.,S,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob035_count1to10,12,20,0.6,.,.,.,.,R,R,R,R,.,.,R,R,R,.,.,.,.,.,R,.
Prob036_ringer,18,20,0.9,.,.,.,.,.,.,R,.,.,.,.,.,.,.,R,.,.,.,.,.
Prob037_review2015_count1k,18,20,0.9,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.,R,.
Prob038_count15,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,S
Prob039_always_if,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob040_count10,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob041_dff8r,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob042_vector4,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob043_vector5,14,20,0.7,.,.,R,R,.,R,.,R,.,.,.,R,.,R,.,.,.,.,.,.
Prob044_vectorgates,16,20,0.8,.,.,.,.,.,.,.,.,.,R,R,R,.,.,.,.,.,.,.,R
Prob045_edgedetect2,10,20,0.5,R,R,.,R,R,R,R,.,S,R,.,.,.,.,.,.,R,.,R,.
Prob046_dff8p,16,20,0.8,.,R,.,R,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,R
Prob047_dff8ar,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.
Prob048_m2014_q4c,18,20,0.9,.,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,R,.
Prob049_m2014_q4b,17,20,0.85,.,.,.,.,.,.,.,.,.,.,.,.,.,R,R,.,.,.,C,.
Prob050_kmap1,2,20,0.1,R,.,R,R,R,R,R,R,R,R,R,.,R,R,R,R,R,R,R,R
Prob051_gates4,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob052_gates100,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob053_m2014_q4d,0,20,0.0,R,R,R,R,R,R,m,R,R,R,R,R,m,R,R,R,R,R,m,R
Prob054_edgedetect,15,20,0.75,.,S,.,.,.,.,.,.,C,.,R,.,.,R,.,R,.,.,.,.
Prob055_conditional,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.
Prob056_ece241_2013_q7,19,20,0.95,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.
Prob057_kmap2,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob058_alwaysblock2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob059_wire4,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob060_m2014_q4k,19,20,0.95,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob061_2014_q4a,4,20,0.2,S,.,S,S,S,.,S,S,S,S,S,S,C,.,S,S,S,S,.,R
Prob062_bugs_mux2,0,20,0.0,n,C,w,R,R,R,R,S,R,R,R,w,R,w,R,n,R,C,R,n
Prob063_review2015_shiftcount,17,20,0.85,.,.,.,.,.,S,.,.,.,.,.,.,.,.,R,.,p,.,.,.
Prob064_vector3,16,20,0.8,.,.,R,.,.,.,p,.,.,.,.,.,R,.,R,.,.,.,.,.
Prob065_7420,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob066_edgecapture,1,20,0.05,R,R,R,R,R,r,R,R,.,R,R,R,R,r,R,r,r,w,C,w
Prob067_countslow,19,20,0.95,.,r,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob068_countbcd,3,20,0.15,.,R,R,.,C,C,.,S,S,R,C,R,R,r,R,R,R,R,R,R
Prob069_truthtable1,2,20,0.1,R,R,R,.,R,R,R,.,R,R,R,R,R,R,R,R,R,R,R,R
Prob070_ece241_2013_q2,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,C,R,R,R
Prob071_always_casez,6,20,0.3,R,R,.,R,R,R,R,.,R,R,.,R,S,.,.,R,R,R,.,R
Prob072_thermostat,16,20,0.8,.,.,R,.,R,.,c,.,.,.,.,.,R,.,.,.,.,.,.,.
Prob073_dff16e,18,20,0.9,.,.,.,.,.,.,.,R,.,.,R,.,.,.,.,.,.,.,.,.
Prob074_ece241_2014_q4,0,20,0.0,p,R,R,R,R,w,R,R,R,R,S,R,R,R,R,R,R,R,R,R
Prob075_counter_2bc,16,20,0.8,.,.,.,.,.,R,.,.,R,.,R,.,.,.,R,.,.,.,.,.
Prob076_always_case,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob077_wire_decl,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob078_dualedge,17,20,0.85,.,.,.,.,.,.,.,.,R,.,.,R,.,.,.,.,R,.,.,.
Prob079_fsm3onehot,11,20,0.55,.,.,R,.,R,R,R,R,.,R,.,.,R,.,R,.,.,R,.,.
Prob080_timer,9,20,0.45,R,.,.,R,.,.,R,.,.,S,R,R,.,R,R,.,R,S,R,.
Prob081_7458,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob082_lfsr32,0,20,0.0,T,T,T,T,T,T,T,T,w,T,T,T,T,T,T,T,C,T,T,T
Prob083_mt2015_q4b,1,20,0.05,C,S,S,S,S,C,p,S,S,S,S,S,.,S,S,S,S,S,S,S
Prob084_ece241_2013_q12,10,20,0.5,.,R,R,.,R,.,p,.,.,.,.,.,R,R,.,w,p,R,.,R
Prob085_shift4,19,20,0.95,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob086_lfsr5,0,20,0.0,R,r,R,R,R,R,R,R,R,R,r,R,C,R,r,R,R,R,R,r
Prob087_gates,19,20,0.95,.,.,.,.,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.
Prob088_ece241_2014_q5b,7,20,0.35,w,R,.,R,R,.,.,.,w,R,R,.,C,S,C,R,w,.,R,.
Prob089_ece241_2014_q5a,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R
Prob090_circuit1,10,20,0.5,.,R,R,.,R,R,R,.,R,p,.,C,.,.,.,.,.,p,.,R
Prob091_2012_q2b,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob092_gatesv100,5,20,0.25,.,.,R,C,R,R,R,S,R,R,R,S,R,R,.,R,C,.,R,.
Prob093_ece241_2014_q3,0,20,0.0,C,S,S,S,S,w,S,p,S,S,S,C,R,S,S,S,S,S,S,S
Prob094_gatesv,5,20,0.25,R,R,R,R,R,.,.,R,R,R,.,R,R,R,.,R,R,R,R,.
Prob095_review2015_fsmshift,0,20,0.0,S,C,S,S,S,S,S,p,S,R,S,S,R,S,C,S,p,C,S,S
Prob096_review2015_fsmseq,4,20,0.2,R,R,R,R,p,.,S,.,S,R,R,.,R,R,R,w,.,R,w,R
Prob097_mux9to1v,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob098_circuit7,2,20,0.1,R,S,R,R,R,m,R,R,R,R,R,.,R,R,R,R,R,R,R,.
Prob099_m2014_q6c,0,20,0.0,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S
